,median_house_value
5725,331300.0
5726,400000.0
5727,409800.0
5728,500001.0
5729,366700.0
5730,472700.0
5731,420500.0
5732,375700.0
5733,446100.0
5734,429100.0
5735,257100.0
5736,370400.0
5737,374300.0
5738,406200.0
5739,380400.0
5740,368100.0
5741,372900.0
5742,280000.0
5743,318600.0
5744,187500.0
5745,206300.0
5746,351100.0
5747,354700.0
5748,238700.0
5749,321200.0
5750,331200.0
5751,374000.0
5752,500001.0
5753,498400.0
5754,446800.0
5755,358000.0
5756,323500.0
5757,365600.0
5758,256300.0
5759,255400.0
5760,292600.0
5761,286600.0
5762,241900.0
5763,189800.0
5764,208300.0
5765,222400.0
5766,162500.0
5767,238000.0
5768,243600.0
5769,256800.0
5770,255500.0
5771,217100.0
5772,220200.0
5773,230800.0
5774,253700.0
5775,252700.0
5776,257400.0
5777,177100.0
5778,178600.0
5779,252300.0
5780,247500.0
5781,298800.0
5782,284100.0
5783,282600.0
5784,209600.0
5785,200000.0
5786,209800.0
5787,192900.0
5788,228100.0
5789,187500.0
5790,193800.0
5791,201300.0
5792,219500.0
5793,229000.0
5794,258300.0
5795,224300.0
5796,254000.0
5797,238000.0
5798,257700.0
5799,269000.0
5800,202300.0
5801,222100.0
5802,196900.0
5803,275000.0
5804,187500.0
5805,268800.0
5806,248100.0
5807,175000.0
5808,210700.0
5809,229000.0
5810,218100.0
5811,207100.0
5812,218800.0
5813,205000.0
5814,221900.0
5815,184500.0
5816,217500.0
5817,260500.0
5818,243800.0
5819,255900.0
5820,181300.0
5821,446200.0
5822,402900.0
5823,302200.0
5824,320400.0
5825,280900.0
5826,326100.0
5827,332400.0
5828,287900.0
5829,343500.0
5830,349600.0
5831,345300.0
5832,328900.0
5833,294400.0
5834,289000.0
5835,284600.0
5836,262900.0
5837,192400.0
5838,231800.0
5839,341200.0
5840,352100.0
5841,272500.0
5842,361700.0
5843,222700.0
5844,206500.0
5845,251900.0
5846,200000.0
5847,172100.0
5848,181300.0
5849,222700.0
5850,118800.0
5851,212100.0
5852,250000.0
5853,247100.0
5854,245100.0
5855,222000.0
5856,226000.0
5857,217000.0
5858,223100.0
5859,235500.0
5860,231300.0
5861,231400.0
5862,219900.0
5863,231200.0
5864,226900.0
5865,229900.0
5866,209100.0
5867,209500.0
5868,224700.0
5869,230400.0
5870,232000.0
5871,225000.0
5872,216000.0
5873,229100.0
5874,226900.0
5875,232000.0
5876,232500.0
5877,250000.0
5878,293800.0
5879,267900.0
5880,251800.0
5881,247800.0
5882,247000.0
5883,249500.0
5884,254500.0
5885,244500.0
5886,247900.0
5887,17500.0
5888,331800.0
5889,497400.0
5890,450000.0
5891,246900.0
5892,258800.0
5893,349300.0
5894,366700.0
5895,279300.0
5896,234600.0
5897,278300.0
5898,205000.0
5899,315000.0
5900,218300.0
5901,219400.0
5902,146000.0
5903,161800.0
5904,153500.0
5905,160300.0
5906,164600.0
5907,193800.0
5908,155500.0
5909,154600.0
5910,167000.0
5911,154200.0
5912,122900.0
5913,160100.0
5914,154200.0
5915,138800.0
5916,162500.0
5917,144100.0
5918,151700.0
5919,137100.0
5920,149800.0
5921,349100.0
5922,293800.0
5923,260500.0
5924,358700.0
5925,248700.0
5926,211700.0
5927,174600.0
5928,161700.0
5929,224500.0
5930,215600.0
5931,349900.0
5932,451500.0
5933,309700.0
5934,198000.0
5935,451400.0
5936,156800.0
5937,212800.0
5938,184200.0
5939,155500.0
5940,166700.0
5941,222100.0
5942,355500.0
5943,186700.0
5944,185500.0
5945,297200.0
5946,275000.0
5947,283400.0
5948,269500.0
5949,235300.0
5950,209200.0
5951,233000.0
5952,192100.0
5953,245500.0
5954,209500.0
5955,170800.0
5956,194500.0
5957,194300.0
5958,209400.0
5959,228900.0
5960,203000.0
5961,191700.0
5962,187600.0
5963,223000.0
5964,348900.0
5965,192600.0
5966,150400.0
5967,144600.0
5968,231100.0
5969,202200.0
5970,177200.0
5971,190500.0
5972,275700.0
5973,230000.0
5974,180500.0
5975,167200.0
5976,180900.0
5977,212300.0
5978,214700.0
5979,240700.0
5980,136000.0
5981,121900.0
5982,156800.0
5983,239500.0
5984,261800.0
5985,125000.0
5986,212500.0
5987,291200.0
5988,181800.0
5989,289700.0
5990,226000.0
5991,158700.0
5992,154200.0
5993,151800.0
5994,152500.0
5995,112100.0
5996,117800.0
5997,115200.0
5998,136400.0
5999,135100.0
6000,139100.0
6001,146900.0
6002,139200.0
6003,214800.0
6004,124000.0
6005,113600.0
6006,127300.0
6007,109800.0
6008,127200.0
6009,103600.0
6010,92600.0
6011,108000.0
6012,113500.0
6013,114800.0
6014,116300.0
6015,116100.0
6016,128700.0
6017,131300.0
6018,125900.0
6019,108500.0
6020,117300.0
6021,91900.0
6022,98000.0
6023,93300.0
6024,116200.0
6025,134300.0
6026,135700.0
6027,129200.0
6028,140100.0
6029,161000.0
6030,146200.0
6031,128800.0
6032,134200.0
6033,130800.0
6034,135000.0
6035,113200.0
6036,117800.0
6037,98800.0
6038,122600.0
6039,119400.0
6040,118100.0
6041,113300.0
6042,94300.0
6043,110700.0
6044,110900.0
6045,110600.0
6046,129700.0
6047,118100.0
6048,116400.0
6049,129600.0
6050,123300.0
6051,113600.0
6052,115800.0
6053,113000.0
6054,227900.0
6055,310700.0
6056,247600.0
6057,253900.0
6058,212900.0
6059,230600.0
6060,282100.0
6061,315600.0
6062,253800.0
6063,267000.0
6064,221200.0
6065,368300.0
6066,339700.0
6067,262100.0
6068,264400.0
6069,271500.0
6070,402500.0
6071,462700.0
6072,386200.0
6073,500001.0
6074,380900.0
6075,267200.0
6076,258700.0
6077,189900.0
6078,218200.0
6079,263900.0
6080,239100.0
6081,191700.0
6082,189600.0
6083,216600.0
6084,188300.0
6085,220000.0
6086,206900.0
6087,186000.0
6088,180600.0
6089,196900.0
6090,173300.0
6091,180700.0
6092,180600.0
6093,183800.0
6094,158500.0
6095,178000.0
6096,174500.0
6097,199600.0
6098,192200.0
6099,182700.0
6100,168800.0
6101,165300.0
6102,151300.0
6103,157000.0
6104,141900.0
6105,141300.0
6106,140200.0
6107,140100.0
6108,155600.0
6109,164300.0
6110,147400.0
6111,117600.0
6112,136100.0
6113,139800.0
6114,133000.0
6115,124100.0
6116,138200.0
6117,151400.0
6118,138500.0
6119,132600.0
6120,145500.0
6121,149500.0
6122,144400.0
6123,134400.0
6124,142600.0
6125,153000.0
6126,126200.0
6127,153400.0
6128,137500.0
6129,141000.0
6130,147200.0
6131,139400.0
6132,152500.0
6133,145800.0
6134,138500.0
6135,145900.0
6136,134800.0
6137,142400.0
6138,164100.0
6139,158400.0
6140,157100.0
6141,162500.0
6142,152200.0
6143,159700.0
6144,161300.0
6145,160500.0
6146,140800.0
6147,141600.0
6148,143900.0
6149,160100.0
6150,160800.0
6151,131000.0
6152,141800.0
6153,143400.0
6154,166500.0
6155,154100.0
6156,140600.0
6157,151800.0
6158,159900.0
6159,173100.0
6160,176700.0
6161,195400.0
6162,201200.0
6163,187700.0
6164,189000.0
6165,176500.0
6166,163900.0
6167,161300.0
6168,165500.0
6169,154200.0
6170,191900.0
6171,185200.0
6172,188800.0
6173,187100.0
6174,206000.0
6175,197000.0
6176,185800.0
6177,217100.0
6178,186900.0
6179,189600.0
6180,207000.0
6181,199400.0
6182,181100.0
6183,185400.0
6184,165700.0
6185,150500.0
6186,166000.0
6187,166700.0
6188,160700.0
6189,180400.0
6190,175900.0
6191,168600.0
6192,176600.0
6193,220800.0
6194,201200.0
6195,181300.0
6196,188900.0
6197,176700.0
6198,191800.0
6199,187800.0
6200,215600.0
6201,207400.0
6202,200300.0
6203,204400.0
6204,428500.0
6205,491200.0
6206,287200.0
6207,274700.0
6208,266200.0
6209,188600.0
6210,172000.0
6211,218800.0
6212,268300.0
6213,249400.0
6214,189000.0
6215,204200.0
6216,197600.0
6217,191700.0
6218,195500.0
6219,218300.0
6220,211100.0
6221,224900.0
6222,202100.0
6223,187500.0
6224,205100.0
6225,190700.0
6226,182500.0
6227,202800.0
6228,204800.0
6229,210200.0
6230,193900.0
6231,207300.0
6232,170800.0
6233,195200.0
6234,184800.0
6235,191700.0
6236,183200.0
6237,167300.0
6238,162700.0
6239,166800.0
6240,160300.0
6241,155500.0
6242,160700.0
6243,156900.0
6244,151100.0
6245,157600.0
6246,158000.0
6247,161400.0
6248,155700.0
6249,159800.0
6250,154600.0
6251,163300.0
6252,157300.0
6253,150400.0
6254,152600.0
6255,155800.0
6256,145700.0
6257,163100.0
6258,158600.0
6259,156500.0
6260,153900.0
6261,148300.0
6262,158100.0
6263,146900.0
6264,181900.0
6265,163500.0
6266,160200.0
6267,163000.0
6268,161200.0
6269,154500.0
6270,158900.0
6271,150800.0
6272,149000.0
6273,151800.0
6274,157900.0
6275,157600.0
6276,153800.0
6277,162900.0
6278,135600.0
6279,144100.0
6280,157300.0
6281,162400.0
6282,159500.0
6283,163100.0
6284,164500.0
6285,181000.0
6286,178100.0
6287,278300.0
6288,330400.0
6289,168800.0
6290,161900.0
6291,178200.0
6292,192100.0
6293,154100.0
6294,131100.0
6295,141400.0
6296,199300.0
6297,226200.0
6298,136200.0
6299,127200.0
6300,190600.0
6301,133300.0
6302,191100.0
6303,171900.0
6304,136300.0
6305,187500.0
6306,211300.0
6307,209700.0
6308,138000.0
6309,168300.0
6310,215400.0
6311,226100.0
6312,183900.0
6313,193200.0
6314,262100.0
6315,382500.0
6316,302400.0
6317,152900.0
6318,165500.0
6319,179000.0
6320,289900.0
6321,324900.0
6322,334300.0
6323,333500.0
6324,360400.0
6325,176300.0
6326,186700.0
6327,183800.0
6328,362500.0
6329,330400.0
6330,284000.0
6331,269900.0
6332,325000.0
6333,332200.0
6334,297600.0
6335,311100.0
6336,300300.0
6337,302200.0
6338,265200.0
6339,184500.0
6340,186700.0
6341,213200.0
6342,105800.0
6343,112500.0
6344,137500.0
6345,107500.0
6346,94600.0
6347,112500.0
6348,67500.0
6349,220100.0
6350,273800.0
6351,219400.0
6352,184500.0
6353,137500.0
6354,151700.0
6355,163900.0
6356,179600.0
6357,150300.0
6358,136000.0
6359,151700.0
6360,148000.0
6361,144500.0
6362,142900.0
6363,130500.0
6364,500001.0
6365,295000.0
6366,311800.0
6367,318500.0
6368,365000.0
6369,262000.0
6370,270600.0
6371,256800.0
6372,265500.0
6373,280800.0
6374,500001.0
6375,500001.0
6376,486800.0
6377,307400.0
6378,410400.0
6379,388900.0
6380,265700.0
6381,455400.0
6382,350700.0
6383,376800.0
6384,278600.0
6385,286500.0
6386,362500.0
6387,330000.0
6388,484700.0
6389,500001.0
6390,500001.0
6391,500001.0
6392,500001.0
6393,391500.0
6394,437300.0
6395,500001.0
6396,352200.0
6397,276200.0
6398,377200.0
6399,500001.0
6400,218300.0
6401,227300.0
6402,252800.0
6403,273600.0
6404,242600.0
6405,365900.0
6406,430900.0
6407,429000.0
6408,445700.0
6409,366000.0
6410,414800.0
6411,395100.0
6412,408500.0
6413,437400.0
6414,161700.0
6415,187300.0
6416,222800.0
6417,185600.0
6418,178300.0
6419,184100.0
6420,235200.0
6421,153000.0
6422,167000.0
6423,178100.0
6424,166900.0
6425,158100.0
6426,129400.0
6427,130100.0
6428,139200.0
6429,175000.0
6430,173800.0
6431,212300.0
6432,214800.0
6433,278400.0
6434,212200.0
6435,211600.0
6436,212200.0
6437,233700.0
6438,226000.0
6439,219000.0
6440,233600.0
6441,201700.0
6442,223900.0
6443,233100.0
6444,416900.0
6445,447100.0
6446,500001.0
6447,426500.0
6448,430200.0
6449,445200.0
6450,500001.0
6451,500001.0
6452,476700.0
6453,248100.0
6454,271500.0
6455,275400.0
6456,272400.0
6457,239500.0
6458,248700.0
6459,273800.0
6460,272600.0
6461,257100.0
6462,283600.0
6463,256700.0
6464,260100.0
6465,235300.0
6466,248900.0
6467,252200.0
6468,274300.0
6469,262500.0
6470,265900.0
6471,258100.0
6472,251600.0
6473,198100.0
6474,202400.0
6475,208800.0
6476,207200.0
6477,206800.0
6478,183000.0
6479,173300.0
6480,186000.0
6481,146400.0
6482,191800.0
6483,175200.0
6484,170000.0
6485,180900.0
6486,169600.0
6487,176300.0
6488,179200.0
6489,181400.0
6490,166300.0
6491,195300.0
6492,166300.0
6493,175900.0
6494,173600.0
6495,181700.0
6496,185100.0
6497,164200.0
6498,159200.0
6499,162800.0
6500,131300.0
6501,138800.0
6502,143500.0
6503,159200.0
6504,180500.0
6505,189100.0
6506,201500.0
6507,211900.0
6508,207100.0
6509,214600.0
6510,183100.0
6511,184400.0
6512,152000.0
6513,162100.0
6514,174000.0
6515,173100.0
6516,182600.0
6517,155400.0
6518,166800.0
6519,156300.0
6520,170600.0
6521,135200.0
6522,157800.0
6523,153400.0
6524,154200.0
6525,176100.0
6526,174500.0
6527,162500.0
6528,142000.0
6529,173900.0
6530,165900.0
6531,199300.0
6532,205500.0
6533,168600.0
6534,156800.0
6535,162200.0
6536,160300.0
6537,151400.0
6538,137500.0
6539,160600.0
6540,165100.0
6541,161200.0
6542,175000.0
6543,173800.0
6544,156300.0
6545,157500.0
6546,142300.0
6547,161700.0
6548,167000.0
6549,165800.0
6550,158100.0
6551,500001.0
6552,454800.0
6553,326100.0
6554,326000.0
6555,450000.0
6556,483300.0
6557,444100.0
6558,359400.0
6559,295500.0
6560,303900.0
6561,274100.0
6562,234000.0
6563,240200.0
6564,242200.0
6565,201000.0
6566,207400.0
6567,210300.0
6568,182100.0
6569,184200.0
6570,238900.0
6571,161600.0
6572,160700.0
6573,177900.0
6574,176000.0
6575,241700.0
6576,500001.0
6577,500001.0
6578,415900.0
6579,483700.0
6580,500001.0
6581,500001.0
6582,443900.0
6583,450800.0
6584,500001.0
6585,500001.0
6586,500001.0
6587,431800.0
6588,500001.0
6589,500001.0
6590,500001.0
6591,500001.0
6592,500001.0
6593,500001.0
6594,500001.0
6595,142100.0
6596,127500.0
6597,136100.0
6598,135700.0
6599,163800.0
6600,218800.0
6601,154900.0
6602,149200.0
6603,153500.0
6604,166700.0
6605,173100.0
6606,234000.0
6607,226500.0
6608,237000.0
6609,163100.0
6610,300900.0
6611,376000.0
6612,352700.0
6613,310900.0
6614,279600.0
6615,268100.0
6616,261600.0
6617,234600.0
6618,230600.0
6619,309100.0
6620,225000.0
6621,315400.0
6622,261500.0
6623,175000.0
6624,173100.0
6625,166800.0
6626,154400.0
6627,146700.0
6628,148800.0
6629,181300.0
6630,146600.0
6631,178400.0
6632,155400.0
6633,230700.0
6634,261800.0
6635,500001.0
6636,263000.0
6637,153500.0
6638,187500.0
6639,500001.0
6640,162500.0
6641,137500.0
6642,158000.0
6643,142300.0
6644,148600.0
6645,146400.0
6646,200000.0
6647,156300.0
6648,205700.0
6649,176700.0
6650,141700.0
6651,500001.0
6652,175000.0
6653,215400.0
6654,188600.0
6655,169500.0
6656,155600.0
6657,168800.0
6658,171400.0
6659,173100.0
6660,125000.0
6661,287900.0
6662,250400.0
6663,227900.0
6664,215000.0
6665,269300.0
6666,283700.0
6667,300500.0
6668,222600.0
6669,325600.0
6670,320300.0
6671,239900.0
6672,196100.0
6673,184100.0
6674,198200.0
6675,241900.0
6676,330200.0
6677,199000.0
6678,177500.0
6679,242400.0
6680,237500.0
6681,205000.0
6682,260100.0
6683,321100.0
6684,397500.0
6685,369400.0
6686,209200.0
6687,260400.0
6688,500001.0
6689,218700.0
6690,470800.0
6691,500001.0
6692,500001.0
6693,281100.0
6694,373800.0
6695,210900.0
6696,324400.0
6697,358700.0
6698,213200.0
6699,434800.0
6700,490400.0
6701,217900.0
6702,493200.0
6703,210900.0
6704,163900.0
6705,225000.0
6706,282300.0
6707,258300.0
6708,55000.0
6709,187500.0
6710,500001.0
6711,500001.0
6712,500001.0
6713,477800.0
6714,363000.0
6715,360900.0
6716,500001.0
6717,314700.0
6718,500001.0
6719,500001.0
6720,500001.0
6721,251100.0
6722,479700.0
6723,215000.0
6724,500001.0
6725,500001.0
6726,500001.0
6727,500001.0
6728,500001.0
6729,500001.0
6730,500001.0
6731,500001.0
6732,500001.0
6733,500001.0
6734,500001.0
6735,500001.0
6736,500001.0
6737,396700.0
6738,325000.0
6739,342700.0
6740,359900.0
6741,251200.0
6742,228500.0
6743,279900.0
6744,272600.0
6745,264100.0
6746,270500.0
6747,270700.0
6748,225000.0
6749,257200.0
6750,285300.0
6751,214600.0
6752,316800.0
6753,414800.0
6754,280000.0
6755,351400.0
6756,352200.0
6757,292900.0
6758,359600.0
6759,282600.0
6760,306300.0
6761,197500.0
6762,188200.0
6763,214100.0
6764,208700.0
6765,351100.0
6766,252400.0
6767,258400.0
6768,444500.0
6769,419100.0
6770,469100.0
6771,364800.0
6772,352800.0
6773,319700.0
6774,350000.0
6775,204500.0
6776,500000.0
6777,435100.0
6778,354700.0
6779,309300.0
6780,364900.0
6781,364400.0
6782,263600.0
6783,278900.0
6784,381400.0
6785,477300.0
6786,231000.0
6787,192800.0
6788,225800.0
6789,224000.0
6790,229300.0
6791,205600.0
6792,199200.0
6793,218800.0
6794,219000.0
6795,170000.0
6796,191700.0
6797,217800.0
6798,220400.0
6799,226600.0
6800,188400.0
6801,191700.0
6802,219000.0
6803,228400.0
6804,201700.0
6805,183100.0
6806,188500.0
6807,258000.0
6808,234600.0
6809,192500.0
6810,210900.0
6811,259800.0
6812,212000.0
6813,187500.0
6814,214100.0
6815,213200.0
6816,210400.0
6817,205200.0
6818,211400.0
6819,224000.0
6820,235600.0
6821,206000.0
6822,218300.0
6823,227300.0
6824,208100.0
6825,204600.0
6826,238300.0
6827,243200.0
6828,201000.0
6829,244800.0
6830,244400.0
6831,208000.0
6832,245700.0
6833,268200.0
6834,227100.0
6835,253900.0
6836,223000.0
6837,234900.0
6838,220500.0
6839,212500.0
6840,215600.0
6841,211800.0
6842,183900.0
6843,192200.0
6844,181600.0
6845,202300.0
6846,192300.0
6847,235000.0
6848,245700.0
6849,253800.0
6850,234400.0
6851,220700.0
6852,241500.0
6853,254600.0
6854,242700.0
6855,204300.0
6856,315100.0
6857,301100.0
6858,341100.0
6859,305800.0
6860,293300.0
6861,198500.0
6862,237200.0
6863,268400.0
6864,236400.0
6865,197200.0
6866,233300.0
6867,214700.0
6868,214700.0
6869,163700.0
6870,160300.0
6871,199300.0
6872,184200.0
6873,182100.0
6874,176800.0
6875,186600.0
6876,170300.0
6877,185000.0
6878,170800.0
6879,203700.0
6880,183200.0
6881,188500.0
6882,179400.0
6883,171600.0
6884,185100.0
6885,185600.0
6886,178800.0
6887,179200.0
6888,187500.0
6889,199000.0
6890,183300.0
6891,152300.0
6892,168500.0
6893,272600.0
6894,266700.0
6895,258000.0
6896,247600.0
6897,254900.0
6898,227300.0
6899,220500.0
6900,211500.0
6901,203300.0
6902,209300.0
6903,198800.0
6904,243200.0
6905,213700.0
6906,211400.0
6907,235300.0
6908,246900.0
6909,500001.0
6910,379300.0
6911,500001.0
6912,441900.0
6913,282400.0
6914,258800.0
6915,498600.0
6916,401000.0
6917,296700.0
6918,453800.0
6919,500001.0
6920,375000.0
6921,403700.0
6922,188800.0
6923,155100.0
6924,171000.0
6925,176800.0
6926,158100.0
6927,143800.0
6928,150900.0
6929,150200.0
6930,144200.0
6931,176400.0
6932,147600.0
6933,150600.0
6934,114100.0
6935,149500.0
6936,160600.0
6937,162500.0
6938,172600.0
6939,175200.0
6940,162500.0
6941,190300.0
6942,165800.0
6943,157800.0
6944,160700.0
6945,177900.0
6946,170700.0
6947,162000.0
6948,163900.0
6949,166300.0
6950,164900.0
6951,163300.0
6952,153300.0
6953,169200.0
6954,178000.0
6955,186900.0
6956,172600.0
6957,177600.0
6958,219800.0
6959,167300.0
6960,263400.0
6961,198600.0
6962,182400.0
6963,186200.0
6964,166100.0
6965,174400.0
6966,188000.0
6967,163200.0
6968,137500.0
6969,155300.0
6970,279200.0
6971,243800.0
6972,236800.0
6973,163300.0
6974,165600.0
6975,182100.0
6976,197100.0
6977,332700.0
6978,238500.0
6979,313800.0
6980,290800.0
6981,372600.0
6982,273500.0
6983,244700.0
6984,219700.0
6985,232400.0
6986,224300.0
6987,196200.0
6988,167900.0
6989,162500.0
6990,177500.0
6991,192000.0
6992,168900.0
6993,181200.0
6994,171400.0
6995,164600.0
6996,173200.0
6997,177800.0
6998,178500.0
6999,154000.0
7000,148800.0
7001,160300.0
7002,158200.0
7003,172800.0
7004,154000.0
7005,159200.0
7006,167800.0
7007,169800.0
7008,175800.0
7009,170700.0
7010,163200.0
7011,155600.0
7012,147100.0
7013,156200.0
7014,166700.0
7015,161200.0
7016,163300.0
7017,169500.0
7018,166000.0
7019,164300.0
7020,163500.0
7021,156700.0
7022,172200.0
7023,152000.0
7024,166600.0
7025,147200.0
7026,169700.0
7027,163200.0
7028,166600.0
7029,160100.0
7030,162500.0
7031,142500.0
7032,192100.0
7033,173100.0
7034,160600.0
7035,162800.0
7036,165000.0
7037,165400.0
7038,163000.0
7039,170800.0
7040,183400.0
7041,183400.0
7042,175400.0
7043,171400.0
7044,171900.0
7045,173900.0
7046,174000.0
7047,170800.0
7048,149000.0
7049,161800.0
7050,141500.0
7051,150000.0
7052,154700.0
7053,164700.0
7054,164800.0
7055,158300.0
7056,167000.0
7057,151900.0
7058,153500.0
7059,144100.0
7060,156200.0
7061,193800.0
7062,179500.0
7063,179800.0
7064,177200.0
7065,164400.0
7066,169000.0
7067,181100.0
7068,179800.0
7069,179500.0
7070,181000.0
7071,192200.0
7072,191800.0
7073,173900.0
7074,226200.0
7075,232500.0
7076,208100.0
7077,214000.0
7078,212300.0
7079,214400.0
7080,203700.0
7081,188700.0
7082,174800.0
7083,174400.0
7084,184700.0
7085,175800.0
7086,173900.0
7087,189900.0
7088,185000.0
7089,174400.0
7090,205100.0
7091,187600.0
7092,185300.0
7093,289600.0
7094,285200.0
7095,210400.0
7096,215400.0
7097,219800.0
7098,222700.0
7099,257200.0
7100,202800.0
7101,199700.0
7102,200800.0
7103,213300.0
7104,209800.0
7105,206300.0
7106,201000.0
7107,203400.0
7108,212800.0
7109,188700.0
7110,205200.0
7111,202900.0
7112,202900.0
7113,198200.0
7114,218700.0
7115,221400.0
7116,211700.0
7117,216700.0
7118,209900.0
7119,202400.0
7120,213700.0
7121,210700.0
7122,160100.0
7123,164100.0
7124,171100.0
7125,162500.0
7126,276800.0
7127,250200.0
7128,208600.0
7129,279900.0
7130,318900.0
7131,265800.0
7132,308000.0
7133,189200.0
7134,183300.0
7135,195800.0
7136,189400.0
7137,210200.0
7138,196000.0
7139,205600.0
7140,224500.0
7141,208200.0
7142,185100.0
7143,189300.0
7144,192000.0
7145,172900.0
7146,178300.0
7147,201100.0
7148,192200.0
7149,180500.0
7150,150600.0
7151,158800.0
7152,141600.0
7153,186400.0
7154,189300.0
7155,194600.0
7156,162500.0
7157,156300.0
7158,181900.0
7159,145000.0
7160,134400.0
7161,125500.0
7162,129700.0
7163,141100.0
7164,123800.0
7165,121800.0
7166,109200.0
7167,131900.0
7168,142600.0
7169,98200.0
7170,116100.0
7171,140300.0
7172,133000.0
7173,119200.0
7174,135200.0
7175,122900.0
7176,126500.0
7177,123100.0
7178,115100.0
7179,129000.0
7180,141700.0
7181,146900.0
7182,131700.0
7183,122200.0
7184,133900.0
7185,150000.0
7186,145800.0
7187,134000.0
7188,114000.0
7189,126000.0
7190,124100.0
7191,150500.0
7192,143800.0
7193,153400.0
7194,157600.0
7195,153300.0
7196,125000.0
7197,121300.0
7198,134200.0
7199,145600.0
7200,142800.0
7201,150700.0
